Vivado Simulator 2020.2
Time resolution is 1 ps
[5775000] Count:         473 Conv_Debug = 0000
[5785000] Count:         474 Conv_Debug = 04be
[5795000] Count:         475 Conv_Debug = 142d
[5805000] Count:         476 Conv_Debug = 1072
[5815000] Count:         477 Conv_Debug = 04d6
[5825000] Count:         478 Conv_Debug = 0000
[5835000] Count:         479 Conv_Debug = 0000
[5845000] Count:         480 Conv_Debug = 0000
[5855000] Count:         481 Conv_Debug = 0000
[5865000] Count:         482 Conv_Debug = 0000
[5875000] Count:         483 Conv_Debug = 0000
[5885000] Count:         484 Conv_Debug = 0000
[5895000] Count:         485 Conv_Debug = 08f6
[5905000] Count:         486 Conv_Debug = 10e7
[5915000] Count:         487 Conv_Debug = 0c11
[5925000] Count:         488 Conv_Debug = 0000
[5935000] Count:         489 Conv_Debug = 0000
[5945000] Count:         490 Conv_Debug = 0000
[5955000] Count:         491 Conv_Debug = 0000
[5965000] Count:         492 Conv_Debug = 0000
[5975000] Count:         493 Conv_Debug = 0000
[5985000] Count:         494 Conv_Debug = 0000
[6015000] Count:         495 Conv_Debug = 0000
[6025000] Count:         496 Conv_Debug = 0000
[6035000] Count:         497 Conv_Debug = 0000
[6045000] Count:         498 Conv_Debug = 0000
[6055000] Count:         499 Conv_Debug = 0000
[6065000] Count:         500 Conv_Debug = 0000
[6065000] Count:         118 Maxpool_Debug = 0000
[6075000] Count:         501 Conv_Debug = 0859
[6085000] Count:         502 Conv_Debug = 1377
[6085000] Count:         119 Maxpool_Debug = 0000
[6095000] Count:         503 Conv_Debug = 11e6
[6105000] Count:         504 Conv_Debug = 099f
[6105000] Count:         120 Maxpool_Debug = 04be
[6115000] Count:         505 Conv_Debug = 01b3
[6125000] Count:         506 Conv_Debug = 0000
[6125000] Count:         121 Maxpool_Debug = 142d
[6135000] Count:         507 Conv_Debug = 0000
[6145000] Count:         508 Conv_Debug = 0000
[6145000] Count:         122 Maxpool_Debug = 11e6
[6155000] Count:         509 Conv_Debug = 0000
[6165000] Count:         510 Conv_Debug = 07c4
[6165000] Count:         123 Maxpool_Debug = 01b3
[6175000] Count:         511 Conv_Debug = 0f60
[6185000] Count:         512 Conv_Debug = 0eba
[6185000] Count:         124 Maxpool_Debug = 0000
[6195000] Count:         513 Conv_Debug = 027e
[6205000] Count:         514 Conv_Debug = 0000
[6205000] Count:         125 Maxpool_Debug = 07c4
[6215000] Count:         515 Conv_Debug = 0000
[6225000] Count:         516 Conv_Debug = 0000
[6225000] Count:         126 Maxpool_Debug = 10e7
[6235000] Count:         517 Conv_Debug = 0000
[6245000] Count:         518 Conv_Debug = 0000
[6245000] Count:         127 Maxpool_Debug = 0c11
[6255000] Count:         519 Conv_Debug = 0000
[6265000] Count:         520 Conv_Debug = 0000
[6265000] Count:         128 Maxpool_Debug = 0000
[6285000] Count:         129 Maxpool_Debug = 0000
[6295000] Count:         521 Conv_Debug = 0000
[6305000] Count:         522 Conv_Debug = 0000
[6305000] Count:         130 Maxpool_Debug = 0000
[6315000] Count:         523 Conv_Debug = 0000
[6325000] Count:         524 Conv_Debug = 0000
[6335000] Count:         525 Conv_Debug = 0000
[6345000] Count:         526 Conv_Debug = 0000
[6355000] Count:         527 Conv_Debug = 0000
[6365000] Count:         528 Conv_Debug = 07f5
[6375000] Count:         529 Conv_Debug = 11e0
[6385000] Count:         530 Conv_Debug = 156f
[6395000] Count:         531 Conv_Debug = 0fe2
[6405000] Count:         532 Conv_Debug = 0ae9
[6415000] Count:         533 Conv_Debug = 092e
[6425000] Count:         534 Conv_Debug = 0b23
[6435000] Count:         535 Conv_Debug = 0ea7
[6445000] Count:         536 Conv_Debug = 1147
[6455000] Count:         537 Conv_Debug = 101e
[6465000] Count:         538 Conv_Debug = 053d
[6475000] Count:         539 Conv_Debug = 0000
[6485000] Count:         540 Conv_Debug = 0000
[6495000] Count:         541 Conv_Debug = 0000
[6505000] Count:         542 Conv_Debug = 0000
[6515000] Count:         543 Conv_Debug = 0000
[6525000] Count:         544 Conv_Debug = 0000
[6535000] Count:         545 Conv_Debug = 0000
[6545000] Count:         546 Conv_Debug = 0000
[6575000] Count:         547 Conv_Debug = 0000
[6585000] Count:         548 Conv_Debug = 0000
[6595000] Count:         549 Conv_Debug = 0000
[6605000] Count:         550 Conv_Debug = 0000
[6615000] Count:         551 Conv_Debug = 0000
[6625000] Count:         552 Conv_Debug = 0000
[6625000] Count:         131 Maxpool_Debug = 0000
[6635000] Count:         553 Conv_Debug = 0000
[6645000] Count:         554 Conv_Debug = 0000
[6645000] Count:         132 Maxpool_Debug = 0000
[6655000] Count:         555 Conv_Debug = 051a
[6665000] Count:         556 Conv_Debug = 09bc
[6665000] Count:         133 Maxpool_Debug = 0000
[6675000] Count:         557 Conv_Debug = 0f27
[6685000] Count:         558 Conv_Debug = 1357
[6685000] Count:         134 Maxpool_Debug = 07f5
[6695000] Count:         559 Conv_Debug = 142c
[6705000] Count:         560 Conv_Debug = 13cd
[6705000] Count:         135 Maxpool_Debug = 156f
[6715000] Count:         561 Conv_Debug = 1223
[6725000] Count:         562 Conv_Debug = 0bfc
[6725000] Count:         136 Maxpool_Debug = 1357
[6735000] Count:         563 Conv_Debug = 0274
[6745000] Count:         564 Conv_Debug = 0000
[6745000] Count:         137 Maxpool_Debug = 142c
[6755000] Count:         565 Conv_Debug = 0000
[6765000] Count:         566 Conv_Debug = 0000
[6765000] Count:         138 Maxpool_Debug = 1223
[6775000] Count:         567 Conv_Debug = 0000
[6785000] Count:         568 Conv_Debug = 0000
[6785000] Count:         139 Maxpool_Debug = 101e
[6795000] Count:         569 Conv_Debug = 0000
[6805000] Count:         570 Conv_Debug = 0000
[6805000] Count:         140 Maxpool_Debug = 0000
[6815000] Count:         571 Conv_Debug = 0000
[6825000] Count:         572 Conv_Debug = 0000
[6825000] Count:         141 Maxpool_Debug = 0000
[6845000] Count:         142 Maxpool_Debug = 0000
[6855000] Count:         573 Conv_Debug = 0000
[6865000] Count:         574 Conv_Debug = 0000
[6865000] Count:         143 Maxpool_Debug = 0000
[6875000] Count:         575 Conv_Debug = 0000
[6885000] Count:         576 Conv_Debug = 0000
[6895000] Count:         577 Conv_Debug = 0000
[6905000] Count:         578 Conv_Debug = 0000
[6915000] Count:         579 Conv_Debug = 0000
[6925000] Count:         580 Conv_Debug = 0000
[6935000] Count:         581 Conv_Debug = 0000
[6945000] Count:         582 Conv_Debug = 0000
[6955000] Count:         583 Conv_Debug = 0375
[6965000] Count:         584 Conv_Debug = 0559
[6975000] Count:         585 Conv_Debug = 04ff
[6985000] Count:         586 Conv_Debug = 047c
[6995000] Count:         587 Conv_Debug = 031a
[7005000] Count:         588 Conv_Debug = 0000
[7015000] Count:         589 Conv_Debug = 0000
[7025000] Count:         590 Conv_Debug = 0000
[7035000] Count:         591 Conv_Debug = 0000
[7045000] Count:         592 Conv_Debug = 0000
[7055000] Count:         593 Conv_Debug = 0000
[7065000] Count:         594 Conv_Debug = 0000
[7075000] Count:         595 Conv_Debug = 0000
[7085000] Count:         596 Conv_Debug = 0000
[7095000] Count:         597 Conv_Debug = 0000
[7105000] Count:         598 Conv_Debug = 0000
[7135000] Count:         599 Conv_Debug = 0000
[7145000] Count:         600 Conv_Debug = 0000
[7155000] Count:         601 Conv_Debug = 0000
[7165000] Count:         602 Conv_Debug = 0000
[7175000] Count:         603 Conv_Debug = 0000
[7185000] Count:         604 Conv_Debug = 0000
[7185000] Count:         144 Maxpool_Debug = 0000
[7195000] Count:         605 Conv_Debug = 0000
[7205000] Count:         606 Conv_Debug = 0000
[7205000] Count:         145 Maxpool_Debug = 0000
[7215000] Count:         607 Conv_Debug = 0000
[7225000] Count:         608 Conv_Debug = 0000
[7225000] Count:         146 Maxpool_Debug = 0000
[7235000] Count:         609 Conv_Debug = 0000
[7245000] Count:         610 Conv_Debug = 0000
[7245000] Count:         147 Maxpool_Debug = 0000
[7255000] Count:         611 Conv_Debug = 0000
[7265000] Count:         612 Conv_Debug = 0000
[7265000] Count:         148 Maxpool_Debug = 0000
[7275000] Count:         613 Conv_Debug = 0000
[7285000] Count:         614 Conv_Debug = 0000
[7285000] Count:         149 Maxpool_Debug = 0559
[7295000] Count:         615 Conv_Debug = 0000
[7305000] Count:         616 Conv_Debug = 0000
[7305000] Count:         150 Maxpool_Debug = 04ff
[7315000] Count:         617 Conv_Debug = 0000
[7325000] Count:         618 Conv_Debug = 0000
[7325000] Count:         151 Maxpool_Debug = 031a
[7335000] Count:         619 Conv_Debug = 0000
[7345000] Count:         620 Conv_Debug = 0000
[7345000] Count:         152 Maxpool_Debug = 0000
[7355000] Count:         621 Conv_Debug = 0000
[7365000] Count:         622 Conv_Debug = 0000
[7365000] Count:         153 Maxpool_Debug = 0000
[7375000] Count:         623 Conv_Debug = 0000
[7385000] Count:         624 Conv_Debug = 0000
[7385000] Count:         154 Maxpool_Debug = 0000
[7405000] Count:         155 Maxpool_Debug = 0000
[7415000] Count:         625 Conv_Debug = 0000
[7425000] Count:         626 Conv_Debug = 0000
[7425000] Count:         156 Maxpool_Debug = 0000
[7435000] Count:         627 Conv_Debug = 0000
[7445000] Count:         628 Conv_Debug = 0000
[7455000] Count:         629 Conv_Debug = 0000
[7465000] Count:         630 Conv_Debug = 0000
[7475000] Count:         631 Conv_Debug = 0000
[7485000] Count:         632 Conv_Debug = 0000
[7495000] Count:         633 Conv_Debug = 0000
[7505000] Count:         634 Conv_Debug = 0000
[7515000] Count:         635 Conv_Debug = 0000
[7525000] Count:         636 Conv_Debug = 0000
[7535000] Count:         637 Conv_Debug = 0000
[7545000] Count:         638 Conv_Debug = 0000
[7555000] Count:         639 Conv_Debug = 0000
[7565000] Count:         640 Conv_Debug = 0000
[7575000] Count:         641 Conv_Debug = 0000
[7585000] Count:         642 Conv_Debug = 0000
[7595000] Count:         643 Conv_Debug = 0000
[7605000] Count:         644 Conv_Debug = 0000
[7615000] Count:         645 Conv_Debug = 0000
[7625000] Count:         646 Conv_Debug = 0000
[7635000] Count:         647 Conv_Debug = 0000
[7645000] Count:         648 Conv_Debug = 0000
[7655000] Count:         649 Conv_Debug = 0000
[7665000] Count:         650 Conv_Debug = 0000
[7695000] Count:         651 Conv_Debug = 0000
[7705000] Count:         652 Conv_Debug = 0000
[7715000] Count:         653 Conv_Debug = 0000
[7725000] Count:         654 Conv_Debug = 0000
[7735000] Count:         655 Conv_Debug = 0000
[7745000] Count:         656 Conv_Debug = 0000
[7745000] Count:         157 Maxpool_Debug = 0000
[7755000] Count:         657 Conv_Debug = 0000
[7765000] Count:         658 Conv_Debug = 0000
[7765000] Count:         158 Maxpool_Debug = 0000
[7775000] Count:         659 Conv_Debug = 0000
[7785000] Count:         660 Conv_Debug = 0000
[7785000] Count:         159 Maxpool_Debug = 0000
[7795000] Count:         661 Conv_Debug = 0000
[7805000] Count:         662 Conv_Debug = 0000
[7805000] Count:         160 Maxpool_Debug = 0000
[7815000] Count:         663 Conv_Debug = 0000
[7825000] Count:         664 Conv_Debug = 0000
[7825000] Count:         161 Maxpool_Debug = 0000
[7835000] Count:         665 Conv_Debug = 0000
[7845000] Count:         666 Conv_Debug = 0000
[7845000] Count:         162 Maxpool_Debug = 0000
[7855000] Count:         667 Conv_Debug = 0000
[7865000] Count:         668 Conv_Debug = 0000
[7865000] Count:         163 Maxpool_Debug = 0000
[7875000] Count:         669 Conv_Debug = 0000
[7885000] Count:         670 Conv_Debug = 0000
[7885000] Count:         164 Maxpool_Debug = 0000
[7895000] Count:         671 Conv_Debug = 0000
[7905000] Count:         672 Conv_Debug = 0000
[7905000] Count:         165 Maxpool_Debug = 0000
[7915000] Count:         673 Conv_Debug = 0000
[7925000] Count:         674 Conv_Debug = 0000
[7925000] Count:         166 Maxpool_Debug = 0000
[7935000] Count:         675 Conv_Debug = 0000
[7945000] Count:         676 Conv_Debug = 0000
[7945000] Count:         167 Maxpool_Debug = 0000
[7965000] Count:         168 Maxpool_Debug = 0000
[7985000] Count:         169 Maxpool_Debug = 0000
[8035000] Count:           1 x1_out_d = 7fff7fff504e7fff000000007fff000000007fff7fff00007fff2783000000000000221d7fff7011000000007fff7fff00007fff7fff000025e37fff000034a0000000007fff7fff00007fff7fff00000000000000000000000060fe00007fff0000000009aa7fff0000000000000000000025d80000000000007fff00000000 (valid = ffffffffffffffff)
          0   0000000000000000
          1   0000000000000000
          2   0111111111111111
          3   0000000000000000
          4   0000000000000000
          5   0000000000000000
          6   0010010111011000
          7   0000000000000000
          8   0000000000000000
          9   0000000000000000
         10   0000000000000000
         11   0000000000000000
         12   0111111111111111
         13   0000100110101010
         14   0000000000000000
         15   0000000000000000
         16   0111111111111111
         17   0000000000000000
         18   0110000011111110
         19   0000000000000000
         20   0000000000000000
         21   0000000000000000
         22   0000000000000000
         23   0000000000000000
         24   0000000000000000
         25   0111111111111111
         26   0111111111111111
         27   0000000000000000
         28   0111111111111111
         29   0111111111111111
         30   0000000000000000
         31   0000000000000000
         32   0011010010100000
         33   0000000000000000
         34   0111111111111111
         35   0010010111100011
         36   0000000000000000
         37   0111111111111111
         38   0111111111111111
         39   0000000000000000
         40   0111111111111111
         41   0111111111111111
         42   0000000000000000
         43   0000000000000000
         44   0111000000010001
         45   0111111111111111
         46   0010001000011101
         47   0000000000000000
         48   0000000000000000
         49   0000000000000000
         50   0010011110000011
         51   0111111111111111
         52   0000000000000000
         53   0111111111111111
         54   0111111111111111
         55   0000000000000000
         56   0000000000000000
         57   0111111111111111
         58   0000000000000000
         59   0000000000000000
         60   0111111111111111
         61   0101000001001110
         62   0111111111111111
         63   0111111111111111
[8555000] Count:         677 Conv_Debug = 0000
[8565000] Count:         678 Conv_Debug = 0000
[8575000] Count:         679 Conv_Debug = 0000
[8585000] Count:         680 Conv_Debug = 0000
[8595000] Count:         681 Conv_Debug = 0000
[8605000] Count:         682 Conv_Debug = 0000
[8615000] Count:         683 Conv_Debug = 0000
[8625000] Count:         684 Conv_Debug = 0000
[8635000] Count:         685 Conv_Debug = 0000
[8645000] Count:         686 Conv_Debug = 0000
[8655000] Count:         687 Conv_Debug = 0000
[8665000] Count:         688 Conv_Debug = 0000
[8675000] Count:         689 Conv_Debug = 0000
[8685000] Count:         690 Conv_Debug = 0000
[8695000] Count:         691 Conv_Debug = 0000
[8705000] Count:         692 Conv_Debug = 0000
[8715000] Count:         693 Conv_Debug = 0000
[8725000] Count:         694 Conv_Debug = 0000
[8735000] Count:         695 Conv_Debug = 0000
[8735000] Count:           1 x2_out_d = 7fff0000000000007fff7fff7fff2321000000007fff7fff7fff00007fff7fff67fd00007fff7fff000000007fff00007fff017f7fff7fff7fff000000000000 (valid = ffffffff)
          0   0000000000000000
          1   0000000000000000
          2   0000000000000000
          3   0111111111111111
          4   0111111111111111
          5   0111111111111111
          6   0000000101111111
          7   0111111111111111
          8   0000000000000000
          9   0111111111111111
         10   0000000000000000
         11   0000000000000000
         12   0111111111111111
         13   0111111111111111
         14   0000000000000000
         15   0110011111111101
         16   0111111111111111
         17   0111111111111111
         18   0000000000000000
         19   0111111111111111
         20   0111111111111111
         21   0111111111111111
         22   0000000000000000
         23   0000000000000000
         24   0010001100100001
         25   0111111111111111
         26   0111111111111111
         27   0111111111111111
         28   0000000000000000
         29   0000000000000000
         30   0000000000000000
         31   0111111111111111
[8745000] Count:         696 Conv_Debug = 0000
[8755000] Count:         697 Conv_Debug = 0000
[8765000] Count:         698 Conv_Debug = 0000
[8775000] Count:         699 Conv_Debug = 0000
[8785000] Count:         700 Conv_Debug = 0000
[8795000] Count:         701 Conv_Debug = 0000
[8805000] Count:         702 Conv_Debug = 0000
[8835000] Count:         703 Conv_Debug = 0000
[8845000] Count:         704 Conv_Debug = 0000
[8855000] Count:         705 Conv_Debug = 0000
[8865000] Count:         706 Conv_Debug = 0000
[8875000] Count:         707 Conv_Debug = 0000
[8885000] Count:         708 Conv_Debug = 0000
[8885000] Count:         170 Maxpool_Debug = 0000
[8895000] Count:         709 Conv_Debug = 0000
[8905000] Count:         710 Conv_Debug = 0000
[8905000] Count:         171 Maxpool_Debug = 0000
[8915000] Count:         711 Conv_Debug = 0000
[8925000] Count:         712 Conv_Debug = 0000
[8925000] Count:         172 Maxpool_Debug = 0000
[8935000] Count:         713 Conv_Debug = 0000
[8945000] Count:         714 Conv_Debug = 0000
[8945000] Count:         173 Maxpool_Debug = 0000
[8955000] Count:         715 Conv_Debug = 0000
[8965000] Count:         716 Conv_Debug = 0000
[8965000] Count:         174 Maxpool_Debug = 0000
[8975000] Count:         717 Conv_Debug = 0000
[8985000] Count:         718 Conv_Debug = 0000
[8985000] Count:         175 Maxpool_Debug = 0000
[8995000] Count:         719 Conv_Debug = 0000
[9005000] Count:         720 Conv_Debug = 0000
[9005000] Count:         176 Maxpool_Debug = 0000
[9015000] Count:         721 Conv_Debug = 0000
[9025000] Count:         722 Conv_Debug = 0000
[9025000] Count:         177 Maxpool_Debug = 0000
[9035000] Count:         723 Conv_Debug = 0000
[9045000] Count:         724 Conv_Debug = 0000
[9045000] Count:         178 Maxpool_Debug = 0000
[9055000] Count:         725 Conv_Debug = 0000
[9065000] Count:         726 Conv_Debug = 0000
[9065000] Count:         179 Maxpool_Debug = 0000
[9075000] Count:         727 Conv_Debug = 0000
[9085000] Count:         728 Conv_Debug = 0000
[9085000] Count:         180 Maxpool_Debug = 0000
[9105000] Count:         181 Maxpool_Debug = 0000
[9115000] Count:         729 Conv_Debug = 0000
[9115000] Count:           1 x3_out_d = 0000000000007fff000000000000000000007fff (valid = 3ff)
          0   0111111111111111
          1   0000000000000000
          2   0000000000000000
          3   0000000000000000
          4   0000000000000000
          5   0000000000000000
          6   0111111111111111
          7   0000000000000000
          8   0000000000000000
          9   0000000000000000
[9125000] Count:         730 Conv_Debug = 0000
[9125000] Count:         182 Maxpool_Debug = 0000
[9135000] Count:         731 Conv_Debug = 0000
[9145000] Count:         732 Conv_Debug = 0000
[9155000] Count:         733 Conv_Debug = 0000
[9165000] Count:         734 Conv_Debug = 0000
[9175000] Count:         735 Conv_Debug = 0000
[9185000] Count:         736 Conv_Debug = 0000
[9195000] Count:         737 Conv_Debug = 0000
[9205000] Count:         738 Conv_Debug = 0000
[9215000] Count:         739 Conv_Debug = 0000
[9225000] Count:         740 Conv_Debug = 0000
[9225000] Count:           1 Final Output = 00000000
[9235000] Count:         741 Conv_Debug = 0000
[9245000] Count:         742 Conv_Debug = 0000
[9255000] Count:         743 Conv_Debug = 0000
[9265000] Count:         744 Conv_Debug = 0000
[9275000] Count:         745 Conv_Debug = 0000
[9285000] Count:         746 Conv_Debug = 0000
[9295000] Count:         747 Conv_Debug = 0000
[9305000] Count:         748 Conv_Debug = 0000
[9315000] Count:         749 Conv_Debug = 0000
[9325000] Count:         750 Conv_Debug = 0000
[9335000] Count:         751 Conv_Debug = 0000
[9345000] Count:         752 Conv_Debug = 0000
[9355000] Count:         753 Conv_Debug = 0000
[9365000] Count:         754 Conv_Debug = 0000
[9395000] Count:         755 Conv_Debug = 0000
[9405000] Count:         756 Conv_Debug = 0000
[9415000] Count:         757 Conv_Debug = 0000
[9425000] Count:         758 Conv_Debug = 0000
[9435000] Count:         759 Conv_Debug = 0000
[9445000] Count:         760 Conv_Debug = 0000
[9445000] Count:         183 Maxpool_Debug = 0000
[9455000] Count:         761 Conv_Debug = 0000
[9465000] Count:         762 Conv_Debug = 0000
[9465000] Count:         184 Maxpool_Debug = 0000
[9475000] Count:         763 Conv_Debug = 0000
[9485000] Count:         764 Conv_Debug = 0000
[9485000] Count:         185 Maxpool_Debug = 0000
[9495000] Count:         765 Conv_Debug = 0000
[9505000] Count:         766 Conv_Debug = 0000
[9505000] Count:         186 Maxpool_Debug = 0000
[9515000] Count:         767 Conv_Debug = 0000
[9525000] Count:         768 Conv_Debug = 0000
[9525000] Count:         187 Maxpool_Debug = 0000
[9535000] Count:         769 Conv_Debug = 0000
[9545000] Count:         770 Conv_Debug = 0000
[9545000] Count:         188 Maxpool_Debug = 0000
[9555000] Count:         771 Conv_Debug = 0000
[9565000] Count:         772 Conv_Debug = 0000
[9565000] Count:         189 Maxpool_Debug = 0000
[9575000] Count:         773 Conv_Debug = 0000
[9585000] Count:         774 Conv_Debug = 0000
[9585000] Count:         190 Maxpool_Debug = 0000
[9595000] Count:         775 Conv_Debug = 0000
[9605000] Count:         776 Conv_Debug = 0000
[9605000] Count:         191 Maxpool_Debug = 0000
[9615000] Count:         777 Conv_Debug = 0000
[9625000] Count:         778 Conv_Debug = 0000
[9625000] Count:         192 Maxpool_Debug = 0000
[9635000] Count:         779 Conv_Debug = 0000
[9645000] Count:         780 Conv_Debug = 0000
[9645000] Count:         193 Maxpool_Debug = 0000
[9665000] Count:         194 Maxpool_Debug = 0000
[9675000] Count:         781 Conv_Debug = 0000
[9685000] Count:         782 Conv_Debug = 0000
[9685000] Count:         195 Maxpool_Debug = 0000
[9695000] Count:         783 Conv_Debug = 0000
[9705000] Count:         784 Conv_Debug = 0000
[9715000] Count:         785 Conv_Debug = 0000
[9725000] Count:         786 Conv_Debug = 0118
[9735000] Count:         787 Conv_Debug = 0b25
[9745000] Count:         788 Conv_Debug = 0bf5
[9755000] Count:         789 Conv_Debug = 0cfe
[9765000] Count:         790 Conv_Debug = 0c4a
[9775000] Count:         791 Conv_Debug = 0be6
[9785000] Count:         792 Conv_Debug = 0b83
[9795000] Count:         793 Conv_Debug = 0ab8
[9805000] Count:         794 Conv_Debug = 0a7a
[9815000] Count:         795 Conv_Debug = 09a1
[9825000] Count:         796 Conv_Debug = 08d1
[9835000] Count:         797 Conv_Debug = 0795
[9845000] Count:         798 Conv_Debug = 0301
[9855000] Count:         799 Conv_Debug = 0000
[9865000] Count:         800 Conv_Debug = 0000
[9875000] Count:         801 Conv_Debug = 0000
[9885000] Count:         802 Conv_Debug = 0000
[9895000] Count:         803 Conv_Debug = 0000
[9905000] Count:         804 Conv_Debug = 0000
[9915000] Count:         805 Conv_Debug = 0000
[9925000] Count:         806 Conv_Debug = 0000
[9955000] Count:         807 Conv_Debug = 0000
[9965000] Count:         808 Conv_Debug = 0000
[9975000] Count:         809 Conv_Debug = 0000
[9985000] Count:         810 Conv_Debug = 0000
[9995000] Count:         811 Conv_Debug = 005f
[10005000] Count:         812 Conv_Debug = 0b9a
[10005000] Count:         196 Maxpool_Debug = 0000
[10015000] Count:         813 Conv_Debug = 1253
[10025000] Count:         814 Conv_Debug = 0fb3
[10025000] Count:         197 Maxpool_Debug = 0000
[10035000] Count:         815 Conv_Debug = 10b8
[10045000] Count:         816 Conv_Debug = 123b
[10045000] Count:         198 Maxpool_Debug = 0b9a
[10055000] Count:         817 Conv_Debug = 1264
[10065000] Count:         818 Conv_Debug = 12ce
[10065000] Count:         199 Maxpool_Debug = 1253
[10075000] Count:         819 Conv_Debug = 1364
[10085000] Count:         820 Conv_Debug = 13ad
[10085000] Count:         200 Maxpool_Debug = 123b
[10095000] Count:         821 Conv_Debug = 1483
[10105000] Count:         822 Conv_Debug = 1526
[10105000] Count:         201 Maxpool_Debug = 12ce
[10115000] Count:         823 Conv_Debug = 15ff
[10125000] Count:         824 Conv_Debug = 0fae
[10125000] Count:         202 Maxpool_Debug = 13ad
[10135000] Count:         825 Conv_Debug = 0000
[10145000] Count:         826 Conv_Debug = 0000
[10145000] Count:         203 Maxpool_Debug = 1526
[10155000] Count:         827 Conv_Debug = 0000
[10165000] Count:         828 Conv_Debug = 0000
[10165000] Count:         204 Maxpool_Debug = 15ff
[10175000] Count:         829 Conv_Debug = 0000
[10185000] Count:         830 Conv_Debug = 0000
[10185000] Count:         205 Maxpool_Debug = 0000
[10195000] Count:         831 Conv_Debug = 0000
[10205000] Count:         832 Conv_Debug = 0000
[10205000] Count:         206 Maxpool_Debug = 0000
[10225000] Count:         207 Maxpool_Debug = 0000
[10235000] Count:         833 Conv_Debug = 0000
[10245000] Count:         834 Conv_Debug = 0000
[10245000] Count:         208 Maxpool_Debug = 0000
[10255000] Count:         835 Conv_Debug = 0000
[10265000] Count:         836 Conv_Debug = 0000
[10275000] Count:         837 Conv_Debug = 032c
[10285000] Count:         838 Conv_Debug = 10aa
[10295000] Count:         839 Conv_Debug = 0ddb
[10305000] Count:         840 Conv_Debug = 0499
[10315000] Count:         841 Conv_Debug = 0311
[10325000] Count:         842 Conv_Debug = 041e
[10335000] Count:         843 Conv_Debug = 0421
[10345000] Count:         844 Conv_Debug = 0482
[10355000] Count:         845 Conv_Debug = 04da
[10365000] Count:         846 Conv_Debug = 050d
[10375000] Count:         847 Conv_Debug = 059f
[10385000] Count:         848 Conv_Debug = 0615
[10395000] Count:         849 Conv_Debug = 069c
[10405000] Count:         850 Conv_Debug = 02b1
[10415000] Count:         851 Conv_Debug = 0000
[10425000] Count:         852 Conv_Debug = 0000
[10435000] Count:         853 Conv_Debug = 0000
[10445000] Count:         854 Conv_Debug = 0000
[10455000] Count:         855 Conv_Debug = 0000
[10465000] Count:         856 Conv_Debug = 0000
[10475000] Count:         857 Conv_Debug = 0000
[10485000] Count:         858 Conv_Debug = 0000
[10515000] Count:         859 Conv_Debug = 0000
[10525000] Count:         860 Conv_Debug = 0000
[10535000] Count:         861 Conv_Debug = 0000
[10545000] Count:         862 Conv_Debug = 0000
[10555000] Count:         863 Conv_Debug = 0378
[10565000] Count:         864 Conv_Debug = 10a4
[10565000] Count:         209 Maxpool_Debug = 0000
[10575000] Count:         865 Conv_Debug = 0a6e
[10585000] Count:         866 Conv_Debug = 0000
[10585000] Count:         210 Maxpool_Debug = 0000
[10595000] Count:         867 Conv_Debug = 0000
[10605000] Count:         868 Conv_Debug = 0000
[10605000] Count:         211 Maxpool_Debug = 10aa
[10615000] Count:         869 Conv_Debug = 0000
[10625000] Count:         870 Conv_Debug = 0000
[10625000] Count:         212 Maxpool_Debug = 0ddb
[10635000] Count:         871 Conv_Debug = 0000
[10645000] Count:         872 Conv_Debug = 0000
[10645000] Count:         213 Maxpool_Debug = 041e
[10655000] Count:         873 Conv_Debug = 0000
[10665000] Count:         874 Conv_Debug = 0000
[10665000] Count:         214 Maxpool_Debug = 0482
[10675000] Count:         875 Conv_Debug = 0000
[10685000] Count:         876 Conv_Debug = 0000
[10685000] Count:         215 Maxpool_Debug = 050d
[10695000] Count:         877 Conv_Debug = 0000
[10705000] Count:         878 Conv_Debug = 0000
[10705000] Count:         216 Maxpool_Debug = 0615
[10715000] Count:         879 Conv_Debug = 0000
[10725000] Count:         880 Conv_Debug = 0000
[10725000] Count:         217 Maxpool_Debug = 069c
[10735000] Count:         881 Conv_Debug = 0000
[10745000] Count:         882 Conv_Debug = 0000
[10745000] Count:         218 Maxpool_Debug = 0000
[10755000] Count:         883 Conv_Debug = 0000
[10765000] Count:         884 Conv_Debug = 0000
[10765000] Count:         219 Maxpool_Debug = 0000
[10785000] Count:         220 Maxpool_Debug = 0000
[10795000] Count:         885 Conv_Debug = 0000
[10805000] Count:         886 Conv_Debug = 0000
[10805000] Count:         221 Maxpool_Debug = 0000
[10815000] Count:         887 Conv_Debug = 0000
[10825000] Count:         888 Conv_Debug = 0000
[10835000] Count:         889 Conv_Debug = 0389
[10845000] Count:         890 Conv_Debug = 10eb
[10855000] Count:         891 Conv_Debug = 0a60
[10865000] Count:         892 Conv_Debug = 0000
[10875000] Count:         893 Conv_Debug = 0000
[10885000] Count:         894 Conv_Debug = 0000
[10895000] Count:         895 Conv_Debug = 0000
[10905000] Count:         896 Conv_Debug = 0000
[10915000] Count:         897 Conv_Debug = 0000
[10925000] Count:         898 Conv_Debug = 0000
[10935000] Count:         899 Conv_Debug = 0000
[10945000] Count:         900 Conv_Debug = 0000
[10955000] Count:         901 Conv_Debug = 0000
[10965000] Count:         902 Conv_Debug = 0000
[10975000] Count:         903 Conv_Debug = 0000
